Year,Police_Region,Severity,Drink_Driving,Driver_Speed,Fatigued_Driver,Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury
2011,Southern,Medical treatment,No,No,No,No,515,0,0,601,63
2011,Southern,Medical treatment,No,No,No,Yes,8,0,0,9,3
2011,Southern,Medical treatment,No,No,Yes,No,8,0,0,8,0
2011,Southern,Medical treatment,No,Yes,No,No,18,0,0,22,5
2011,Southern,Medical treatment,Yes,No,No,No,17,0,0,22,0
2011,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2011,Southern,Medical treatment,Yes,Yes,No,No,3,0,0,4,0
2011,Southern,Minor injury,No,No,No,No,239,0,0,0,281
2011,Southern,Minor injury,No,No,No,Yes,6,0,0,0,8
2011,Southern,Minor injury,No,No,Yes,No,4,0,0,0,5
2011,Southern,Minor injury,No,Yes,No,No,6,0,0,0,7
2011,Southern,Minor injury,No,Yes,No,Yes,2,0,0,0,2
2011,Southern,Minor injury,Yes,No,No,No,15,0,0,0,16
2011,Southern,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2012,Brisbane,Fatal,No,No,No,No,16,16,8,8,5
2012,Brisbane,Fatal,No,Yes,No,No,7,7,2,3,0
2012,Brisbane,Fatal,Yes,No,No,No,1,1,0,0,0
2012,Brisbane,Hospitalisation,No,No,No,No,1258,0,1438,123,130
2012,Brisbane,Hospitalisation,No,No,No,Yes,25,0,32,4,4
2012,Brisbane,Hospitalisation,No,No,Yes,No,27,0,37,2,1
2012,Brisbane,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0
2012,Brisbane,Hospitalisation,No,Yes,No,No,36,0,47,2,2
2012,Brisbane,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2012,Brisbane,Hospitalisation,Yes,No,No,No,69,0,93,8,6
2012,Brisbane,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2012,Brisbane,Hospitalisation,Yes,Yes,No,No,7,0,9,0,1
2012,Brisbane,Medical treatment,No,No,No,No,1748,0,0,2035,156
2012,Brisbane,Medical treatment,No,No,No,Yes,15,0,0,19,0
2012,Brisbane,Medical treatment,No,No,Yes,No,11,0,0,12,0
2012,Brisbane,Medical treatment,No,Yes,No,No,22,0,0,26,0
2012,Brisbane,Medical treatment,No,Yes,Yes,No,1,0,0,3,0
2012,Brisbane,Medical treatment,Yes,No,No,No,26,0,0,30,2
2012,Brisbane,Medical treatment,Yes,No,No,Yes,2,0,0,6,0
2012,Brisbane,Medical treatment,Yes,Yes,No,No,1,0,0,1,0
2012,Brisbane,Minor injury,No,No,No,No,582,0,0,0,696
2012,Brisbane,Minor injury,No,No,No,Yes,7,0,0,0,8
2012,Brisbane,Minor injury,No,No,Yes,No,4,0,0,0,5
2012,Brisbane,Minor injury,No,Yes,No,No,5,0,0,0,5
2012,Brisbane,Minor injury,Yes,No,No,No,11,0,0,0,11
2012,Brisbane,Minor injury,Yes,Yes,No,No,2,0,0,0,3
2012,Central,Fatal,No,No,No,No,23,29,16,8,2
2012,Central,Fatal,No,No,No,Yes,1,3,2,0,0
2012,Central,Fatal,No,No,Yes,No,7,8,3,1,0
2012,Central,Fatal,No,Yes,No,No,3,3,0,0,0
2012,Central,Fatal,No,Yes,No,Yes,1,1,1,0,0
2012,Central,Fatal,Yes,No,No,No,2,2,1,0,0
2012,Central,Fatal,Yes,Yes,No,No,3,3,1,0,0
2012,Central,Hospitalisation,No,No,No,No,482,0,586,66,28
2012,Central,Hospitalisation,No,No,No,Yes,17,0,21,1,2
2012,Central,Hospitalisation,No,No,Yes,No,25,0,29,0,1
2012,Central,Hospitalisation,No,Yes,No,No,29,0,34,4,2
2012,Central,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2012,Central,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0
2012,Central,Hospitalisation,Yes,No,No,No,63,0,77,11,4
2012,Central,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2012,Central,Hospitalisation,Yes,Yes,No,No,18,0,28,4,4
2012,Central,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0
2012,Central,Medical treatment,No,No,No,No,382,0,0,458,20
2012,Central,Medical treatment,No,No,No,Yes,6,0,0,7,1
2012,Central,Medical treatment,No,No,Yes,No,13,0,0,14,1
2012,Central,Medical treatment,No,Yes,No,No,13,0,0,17,0
2012,Central,Medical treatment,No,Yes,No,Yes,2,0,0,2,0
2012,Central,Medical treatment,Yes,No,No,No,17,0,0,22,2
2012,Central,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2012,Central,Medical treatment,Yes,Yes,No,No,3,0,0,4,0
2012,Central,Minor injury,No,No,No,No,117,0,0,0,131
2012,Central,Minor injury,No,No,No,Yes,6,0,0,0,7
2012,Central,Minor injury,No,No,Yes,No,4,0,0,0,4
2012,Central,Minor injury,No,Yes,No,No,4,0,0,0,6
2012,Central,Minor injury,Yes,No,No,No,11,0,0,0,13
2012,Central,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2012,Far Northern,Fatal,No,No,No,No,17,18,7,6,3
2012,Far Northern,Fatal,No,No,Yes,No,1,1,1,0,0
2012,Far Northern,Fatal,Yes,No,No,No,1,1,1,0,0
2012,Far Northern,Fatal,Yes,No,Yes,No,1,1,2,1,2
2012,Far Northern,Fatal,Yes,Yes,No,No,3,3,1,1,0
2012,Far Northern,Hospitalisation,No,No,No,No,257,0,307,22,12
2012,Far Northern,Hospitalisation,No,No,No,Yes,6,0,6,0,1
2012,Far Northern,Hospitalisation,No,No,Yes,No,9,0,11,0,0
2012,Far Northern,Hospitalisation,No,Yes,No,No,15,0,22,2,1
2012,Far Northern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2012,Far Northern,Hospitalisation,Yes,No,No,No,25,0,29,1,4
2012,Far Northern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2012,Far Northern,Hospitalisation,Yes,Yes,No,No,8,0,11,1,0
2012,Far Northern,Medical treatment,No,No,No,No,240,0,0,285,29
2012,Far Northern,Medical treatment,No,No,No,Yes,5,0,0,7,0
2012,Far Northern,Medical treatment,No,No,Yes,No,4,0,0,5,0
2012,Far Northern,Medical treatment,No,Yes,No,No,5,0,0,6,0
2012,Far Northern,Medical treatment,Yes,No,No,No,20,0,0,28,1
2012,Far Northern,Medical treatment,Yes,Yes,No,No,3,0,0,3,0
2012,Far Northern,Minor injury,No,No,No,No,86,0,0,0,103
2012,Far Northern,Minor injury,No,Yes,No,No,3,0,0,0,6
2012,Far Northern,Minor injury,Yes,No,No,No,1,0,0,0,1
2012,Far Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2012,North Coast,Fatal,No,No,No,No,41,43,22,20,0
2012,North Coast,Fatal,No,No,Yes,No,2,6,1,1,0
2012,North Coast,Fatal,No,Yes,No,No,11,11,6,5,2
2012,North Coast,Fatal,No,Yes,No,Yes,1,1,0,0,0
2012,North Coast,Fatal,No,Yes,Yes,No,2,2,2,1,0
2012,North Coast,Fatal,Yes,No,No,No,4,4,5,0,0
2012,North Coast,Fatal,Yes,Yes,No,No,6,7,6,2,0
2012,North Coast,Hospitalisation,No,No,No,No,847,0,1019,119,84
2012,North Coast,Hospitalisation,No,No,No,Yes,28,0,28,4,2
2012,North Coast,Hospitalisation,No,No,Yes,No,24,0,33,0,0
2012,North Coast,Hospitalisation,No,Yes,No,No,34,0,44,3,2
2012,North Coast,Hospitalisation,No,Yes,No,Yes,2,0,2,0,0
2012,North Coast,Hospitalisation,Yes,No,No,No,72,0,88,7,1
2012,North Coast,Hospitalisation,Yes,No,Yes,No,3,0,3,0,0
2012,North Coast,Hospitalisation,Yes,Yes,No,No,14,0,14,1,2
2012,North Coast,Medical treatment,No,No,No,No,883,0,0,1058,79
2012,North Coast,Medical treatment,No,No,No,Yes,11,0,0,13,0
2012,North Coast,Medical treatment,No,No,Yes,No,16,0,0,22,1
2012,North Coast,Medical treatment,No,Yes,No,No,22,0,0,27,0
2012,North Coast,Medical treatment,No,Yes,No,Yes,2,0,0,2,0
2012,North Coast,Medical treatment,No,Yes,Yes,No,1,0,0,1,0
2012,North Coast,Medical treatment,Yes,No,No,No,21,0,0,29,4
2012,North Coast,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2012,North Coast,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2012,North Coast,Medical treatment,Yes,Yes,No,No,4,0,0,7,1
2012,North Coast,Minor injury,No,No,No,No,282,0,0,0,332
2012,North Coast,Minor injury,No,No,No,Yes,10,0,0,0,11
2012,North Coast,Minor injury,No,No,Yes,No,4,0,0,0,4
2012,North Coast,Minor injury,No,Yes,No,No,7,0,0,0,9
2012,North Coast,Minor injury,Yes,No,No,No,10,0,0,0,11
2012,North Coast,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2012,Northern,Fatal,No,No,No,No,12,13,3,0,2
2012,Northern,Fatal,No,No,Yes,No,1,1,0,0,0
2012,Northern,Fatal,No,Yes,No,No,1,1,0,8,0
2012,Northern,Fatal,Yes,No,No,No,3,3,0,0,0
2012,Northern,Fatal,Yes,Yes,No,No,1,1,0,0,0
2012,Northern,Fatal,Yes,Yes,Yes,No,1,1,0,0,0
2012,Northern,Hospitalisation,No,No,No,No,315,0,374,39,27
2012,Northern,Hospitalisation,No,No,No,Yes,11,0,13,2,0
2012,Northern,Hospitalisation,No,No,Yes,No,10,0,14,1,2
2012,Northern,Hospitalisation,No,Yes,No,No,10,0,12,2,2
2012,Northern,Hospitalisation,No,Yes,Yes,No,1,0,1,1,0
2012,Northern,Hospitalisation,Yes,No,No,No,32,0,44,4,
2012,Northern,Hospitalisation,Yes,Yes,No,No,7,0,7,0,0
2012,Northern,Medical treatment,No,No,No,No,268,0,0,316,30
2012,Northern,Medical treatment,No,No,No,Yes,4,0,0,4,0
2012,Northern,Medical treatment,No,No,Yes,No,1,0,0,1,0
2012,Northern,Medical treatment,No,Yes,No,No,3,0,0,4,1
2012,Northern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2012,Northern,Medical treatment,Yes,No,No,No,13,0,0,17,1
2012,Northern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2012,Northern,Medical treatment,Yes,Yes,No,No,1,0,0,2,0
2012,Northern,Minor injury,No,No,No,No,62,0,0,0,69
2012,Northern,Minor injury,No,No,No,Yes,1,0,0,0,1
2012,Northern,Minor injury,No,No,Yes,No,1,0,0,0,1
2012,Northern,Minor injury,No,Yes,No,No,1,0,0,0,1
2012,Northern,Minor injury,Yes,No,No,No,1,0,0,0,1
2012,Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2012,South Eastern,Fatal,No,No,No,No,24,26,15,2,2
2012,South Eastern,Fatal,No,Yes,No,No,5,5,8,1,0
2012,South Eastern,Fatal,Yes,No,No,No,6,10,6,0,0
2012,South Eastern,Fatal,Yes,Yes,No,No,4,4,1,1,0
2012,South Eastern,Hospitalisation,No,No,No,No,695,0,841,128,75
2012,South Eastern,Hospitalisation,No,No,No,Yes,15,0,21,6,0
2012,South Eastern,Hospitalisation,No,No,Yes,No,17,0,20,1,1
2012,South Eastern,Hospitalisation,No,Yes,No,No,31,0,41,13,4
2012,South Eastern,Hospitalisation,Yes,No,No,No,68,0,83,6,2
2012,South Eastern,Hospitalisation,Yes,No,No,Yes,2,0,3,0,0
2012,South Eastern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2012,South Eastern,Hospitalisation,Yes,Yes,No,No,6,0,6,0,0
2012,South Eastern,Medical treatment,No,No,No,No,946,0,0,1149,102
2012,South Eastern,Medical treatment,No,No,No,Yes,10,0,0,13,0
2012,South Eastern,Medical treatment,No,No,Yes,No,17,0,0,19,0
2012,South Eastern,Medical treatment,No,Yes,No,No,12,0,0,17,0
2012,South Eastern,Medical treatment,No,Yes,No,Yes,3,0,0,20,0
2012,South Eastern,Medical treatment,Yes,No,No,No,28,0,0,37,3
2012,South Eastern,Medical treatment,Yes,No,Yes,No,1,0,0,1,1
2012,South Eastern,Medical treatment,Yes,Yes,No,No,2,0,0,2,0
2012,South Eastern,Minor injury,No,No,No,No,317,0,0,0,366
2012,South Eastern,Minor injury,No,No,No,Yes,2,0,0,0,3
2012,South Eastern,Minor injury,No,No,Yes,No,5,0,0,0,7
2012,South Eastern,Minor injury,No,Yes,No,No,3,0,0,0,3
2012,South Eastern,Minor injury,Yes,No,No,No,6,0,0,0,6
2012,South Eastern,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2012,Southern,Fatal,No,No,No,No,30,31,9,5,3
2012,Southern,Fatal,No,No,No,Yes,1,1,1,0,0
2012,Southern,Fatal,No,No,Yes,No,1,1,4,0,0
2012,Southern,Fatal,No,Yes,No,No,7,7,2,0,0
2012,Southern,Fatal,Yes,No,No,No,2,2,2,0,0
2012,Southern,Fatal,Yes,Yes,No,No,2,2,3,0,0
2012,Southern,Hospitalisation,No,No,No,No,582,0,700,59,62
2012,Southern,Hospitalisation,No,No,No,Yes,30,0,34,5,0
2012,Southern,Hospitalisation,No,No,Yes,No,34,0,44,3,1
2012,Southern,Hospitalisation,No,Yes,No,No,16,0,23,7,0
2012,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,1,0
2012,Southern,Hospitalisation,Yes,No,No,No,42,0,51,4,1
2012,Southern,Hospitalisation,Yes,No,Yes,No,2,0,2,1,0
2012,Southern,Hospitalisation,Yes,Yes,No,No,4,0,4,0,0
2012,Southern,Medical treatment,No,No,No,No,507,0,0,615,43
2012,Southern,Medical treatment,No,No,No,Yes,15,0,0,17,0
2012,Southern,Medical treatment,No,No,Yes,No,26,0,0,29,1
2012,Southern,Medical treatment,No,Yes,No,No,17,0,0,27,3
2012,Southern,Medical treatment,Yes,No,No,No,24,0,0,30,1
2012,Southern,Medical treatment,Yes,Yes,No,No,2,0,0,2,1
2012,Southern,Minor injury,No,No,No,No,179,0,0,0,215
2012,Southern,Minor injury,No,No,No,Yes,4,0,0,0,4
2012,Southern,Minor injury,No,No,Yes,No,2,0,0,0,3
2012,Southern,Minor injury,No,Yes,No,No,5,0,0,0,8
2012,Southern,Minor injury,Yes,No,No,No,6,0,0,0,7
2012,Southern,Minor injury,Yes,No,No,Yes,1,0,0,0,1
2012,Southern,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2012,Southern,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2012,,Medical treatment,No,No,No,No,1,0,0,1,0
2013,Brisbane,Fatal,No,No,No,No,13,13,6,0,0
2013,Brisbane,Fatal,No,No,No,Yes,1,1,0,0,0
2013,Brisbane,Fatal,No,Yes,No,No,1,1,0,0,0
2013,Brisbane,Fatal,Yes,No,No,No,4,5,1,1,0
2013,Brisbane,Fatal,Yes,Yes,No,No,3,3,1,0,0
2013,Brisbane,Hospitalisation,No,No,No,No,1392,0,1615,170,140
2013,Brisbane,Hospitalisation,No,No,No,Yes,22,0,24,2,1
2013,Brisbane,Hospitalisation,No,No,Yes,No,28,0,31,1,1
2013,Brisbane,Hospitalisation,No,Yes,No,No,29,0,37,4,2
2013,Brisbane,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2013,Brisbane,Hospitalisation,Yes,No,No,No,77,0,86,6,5
2013,Brisbane,Hospitalisation,Yes,No,Yes,No,2,0,4,0,0
2013,Brisbane,Hospitalisation,Yes,Yes,No,No,7,0,7,1,0
2013,Brisbane,Medical treatment,No,No,No,No,1797,0,0,2131,142
2013,Brisbane,Medical treatment,No,No,No,Yes,13,0,0,14,0
2013,Brisbane,Medical treatment,No,No,Yes,No,15,0,0,17,0
2013,Brisbane,Medical treatment,No,Yes,No,No,23,0,0,35,2
2013,Brisbane,Medical treatment,Yes,No,No,No,31,0,0,33,0
2013,Brisbane,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2013,Brisbane,Medical treatment,Yes,Yes,No,No,3,0,0,3,0
2013,Brisbane,Minor injury,No,No,No,No,451,0,0,0,524
2013,Brisbane,Minor injury,No,No,No,Yes,5,0,0,0,8
2013,Brisbane,Minor injury,No,No,Yes,No,2,0,0,0,3
2013,Brisbane,Minor injury,No,Yes,No,No,1,0,0,0,1
2013,Brisbane,Minor injury,Yes,No,No,No,13,0,0,0,14
2013,Brisbane,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2013,Central,Fatal,No,No,No,No,23,26,24,10,1
2013,Central,Fatal,No,No,No,Yes,1,1,0,0,0
2013,Central,Fatal,No,No,Yes,No,4,5,7,2,1
2013,Central,Fatal,No,Yes,No,No,2,2,2,1,0
2013,Central,Fatal,No,Yes,Yes,No,1,1,2,0,0
2013,Central,Fatal,Yes,No,No,No,9,10,4,0,0
2013,Central,Fatal,Yes,No,No,Yes,2,2,1,0,0
2013,Central,Fatal,Yes,No,Yes,No,1,1,1,0,0
2013,Central,Fatal,Yes,Yes,No,No,5,5,0,0,0
2013,Central,Hospitalisation,No,No,No,No,520,0,624,42,25
2013,Central,Hospitalisation,No,No,No,Yes,16,0,23,2,3
2013,Central,Hospitalisation,No,No,Yes,No,40,0,50,7,3
2013,Central,Hospitalisation,No,Yes,No,No,33,0,43,3,6
2013,Central,Hospitalisation,No,Yes,No,Yes,1,0,1,1,0
2013,Central,Hospitalisation,Yes,No,No,No,64,0,74,7,4
2013,Central,Hospitalisation,Yes,No,No,Yes,1,0,4,0,0
2013,Central,Hospitalisation,Yes,No,Yes,No,4,0,8,1,0
2013,Central,Hospitalisation,Yes,Yes,No,No,5,0,5,0,0
2013,Central,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0
2013,Central,Medical treatment,No,No,No,No,395,0,0,463,18
2013,Central,Medical treatment,No,No,No,Yes,12,0,0,13,2
2013,Central,Medical treatment,No,No,Yes,No,15,0,0,18,1
2013,Central,Medical treatment,No,Yes,No,No,19,0,0,21,1
2013,Central,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2013,Central,Medical treatment,Yes,No,No,No,17,0,0,22,0
2013,Central,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2013,Central,Medical treatment,Yes,Yes,No,No,5,0,0,7,0
2013,Central,Minor injury,No,No,No,No,94,0,0,0,108
2013,Central,Minor injury,No,No,No,Yes,1,0,0,0,1
2013,Central,Minor injury,No,No,Yes,No,6,0,0,0,6
2013,Central,Minor injury,No,Yes,No,No,6,0,0,0,6
2013,Central,Minor injury,No,Yes,Yes,,1,0,0,0,1
2013,Central,Minor injury,Yes,No,No,No,3,0,0,0,3
2013,Central,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2013,Far Northern,Fatal,No,No,No,No,9,9,7,0,1
2013,Far Northern,Fatal,No,No,No,Yes,1,1,1,1,0
2013,Far Northern,Fatal,No,No,Yes,No,1,1,6,1,0
2013,Far Northern,Fatal,No,Yes,No,No,2,2,1,0,0
2013,Far Northern,Fatal,Yes,No,No,No,4,5,1,0,0
2013,Far Northern,Hospitalisation,No,No,No,No,306,0,361,48,24
2013,Far Northern,Hospitalisation,No,No,No,Yes,12,0,12,1,0
2013,Far Northern,Hospitalisation,No,No,Yes,No,12,0,15,1,0
2013,Far Northern,Hospitalisation,No,Yes,No,No,14,0,18,6,4
2013,Far Northern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2013,Far Northern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0
2013,Far Northern,Hospitalisation,Yes,No,No,No,26,0,35,2,2
2013,Far Northern,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0
2013,Far Northern,Hospitalisation,Yes,Yes,No,No,1,0,1,0,0
2013,Far Northern,Medical treatment,No,No,No,No,247,0,0,296,17
2013,Far Northern,Medical treatment,No,No,No,Yes,7,0,0,11,0
2013,Far Northern,Medical treatment,No,No,Yes,No,6,0,0,6,1
2013,Far Northern,Medical treatment,No,Yes,No,No,9,0,0,11,0
2013,Far Northern,Medical treatment,No,Yes,Yes,No,1,0,0,1,0
2013,Far Northern,Medical treatment,Yes,No,No,No,19,0,0,27,0
2013,Far Northern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2013,Far Northern,Medical treatment,Yes,Yes,No,No,2,0,0,3,0
2013,Far Northern,Minor injury,No,No,No,No,49,0,0,0,58
2013,Far Northern,Minor injury,No,No,No,Yes,2,0,0,0,2
2013,Far Northern,Minor injury,No,No,Yes,No,1,0,0,0,1
2013,Far Northern,Minor injury,No,Yes,No,No,2,0,0,0,2
2013,Far Northern,Minor injury,Yes,No,No,No,2,0,0,0,2
2013,Far Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2013,North Coast,Fatal,No,No,No,No,34,38,22,18,6
2013,North Coast,Fatal,No,No,Yes,No,3,4,4,1,0
2013,North Coast,Fatal,No,Yes,No,No,11,11,3,0,0
2013,North Coast,Fatal,Yes,No,No,No,6,6,5,3,0
2013,North Coast,Fatal,Yes,Yes,No,No,2,2,1,0,0
2013,North Coast,Hospitalisation,No,No,No,No,914,0,1130,100,80
2013,North Coast,Hospitalisation,No,No,No,Yes,17,0,20,6,0
2013,North Coast,Hospitalisation,No,No,Yes,No,27,0,31,2,6
2013,North Coast,Hospitalisation,No,Yes,No,No,44,0,50,8,1
2013,North Coast,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2013,North Coast,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0
2013,North Coast,Hospitalisation,Yes,No,No,No,71,0,88,5,5
2013,North Coast,Hospitalisation,Yes,Yes,No,No,12,0,13,0,1
2013,North Coast,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0
2013,North Coast,Medical treatment,No,No,No,No,826,0,0,995,82
2013,North Coast,Medical treatment,No,No,No,Yes,27,0,0,30,1
2013,North Coast,Medical treatment,No,No,Yes,No,14,0,0,15,1
2013,North Coast,Medical treatment,No,Yes,No,No,16,0,0,18,0
2013,North Coast,Medical treatment,No,Yes,Yes,No,1,0,0,1,0
2013,North Coast,Medical treatment,Yes,No,No,No,27,0,0,32,0
2013,North Coast,Medical treatment,Yes,Yes,No,No,4,0,0,4,0
2013,North Coast,Medical treatment,Yes,Yes,No,Yes,1,0,0,1,0
2013,North Coast,Minor injury,No,No,No,No,210,0,0,0,249
2013,North Coast,Minor injury,No,No,No,Yes,6,0,0,0,7
2013,North Coast,Minor injury,No,No,Yes,No,8,0,0,0,10
2013,North Coast,Minor injury,No,Yes,No,No,9,0,0,0,16
2013,North Coast,Minor injury,No,Yes,No,Yes,1,0,0,0,1
2013,North Coast,Minor injury,Yes,No,No,No,4,0,0,0,5
2013,North Coast,Minor injury,Yes,No,Yes,No,2,0,0,0,5
2013,Northern,Fatal,No,No,No,No,9,11,4,8,0
2013,Northern,Fatal,No,Yes,No,No,3,3,2,0,0
2013,Northern,Fatal,Yes,No,No,No,3,3,0,0,0
2013,Northern,Hospitalisation,No,No,No,No,298,0,355,40,25
2013,Northern,Hospitalisation,No,No,No,Yes,10,0,11,2,0
2013,Northern,Hospitalisation,No,No,Yes,No,7,0,10,4,0
2013,Northern,Hospitalisation,No,Yes,No,No,12,0,13,1,2
2013,Northern,Hospitalisation,Yes,No,No,No,35,0,45,3,1
2013,Northern,Hospitalisation,Yes,No,Yes,No,1,0,2,0,0
2013,Northern,Hospitalisation,Yes,Yes,No,No,4,0,4,0,0
2013,Northern,Medical treatment,No,No,No,No,256,0,0,300,24
2013,Northern,Medical treatment,No,No,No,Yes,2,0,0,4,0
2013,Northern,Medical treatment,No,No,Yes,No,4,0,0,4,0
2013,Northern,Medical treatment,No,Yes,No,No,4,0,0,5,0
2013,Northern,Medical treatment,Yes,No,No,No,15,0,0,16,3
2013,Northern,Medical treatment,Yes,Yes,No,No,3,0,0,3,0
2013,Northern,Medical treatment,Yes,Yes,No,Yes,1,0,0,2,2
2013,Northern,Minor injury,No,No,No,No,39,0,0,0,42
2013,Northern,Minor injury,No,No,Yes,No,3,0,0,0,3
2013,Northern,Minor injury,No,Yes,No,No,1,0,0,0,1
2013,Northern,Minor injury,Yes,No,No,No,3,0,0,0,3
2013,South Eastern,Fatal,No,No,No,No,21,21,9,2,0
2013,South Eastern,Fatal,No,No,No,Yes,1,1,0,1,0
2013,South Eastern,Fatal,No,Yes,No,No,5,6,5,0,0
2013,South Eastern,Fatal,Yes,No,No,No,6,6,4,0,0
2013,South Eastern,Fatal,Yes,Yes,No,No,1,1,0,0,0
2013,South Eastern,Hospitalisation,No,No,No,No,795,0,931,102,69
2013,South Eastern,Hospitalisation,No,No,No,Yes,10,0,13,6,0
2013,South Eastern,Hospitalisation,No,No,Yes,No,22,0,25,1,1
2013,South Eastern,Hospitalisation,No,Yes,No,No,28,0,37,2,2
2013,South Eastern,Hospitalisation,Yes,No,No,No,75,0,92,7,9
2013,South Eastern,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0
2013,South Eastern,Hospitalisation,Yes,Yes,No,No,7,0,8,1,1
2013,South Eastern,Medical treatment,No,No,No,No,963,0,0,1149,83
2013,South Eastern,Medical treatment,No,No,No,Yes,14,0,0,19,2
2013,South Eastern,Medical treatment,No,No,Yes,No,11,0,0,13,0
2013,South Eastern,Medical treatment,No,Yes,No,No,20,0,0,24,4
2013,South Eastern,Medical treatment,No,Yes,Yes,No,1,0,0,1,0
2013,South Eastern,Medical treatment,Yes,No,No,No,25,0,0,26,1
2013,South Eastern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2013,South Eastern,Medical treatment,Yes,Yes,No,No,2,0,0,2,0
2013,South Eastern,Minor injury,No,No,No,No,210,0,0,0,242
2013,South Eastern,Minor injury,No,No,No,Yes,5,0,0,0,6
2013,South Eastern,Minor injury,No,No,Yes,No,2,0,0,0,4
2013,South Eastern,Minor injury,No,Yes,No,No,5,0,0,0,6
2013,South Eastern,Minor injury,Yes,No,No,No,6,0,0,0,7
2013,South Eastern,Minor injury,Yes,Yes,No,No,2,0,0,0,2
2013,Southern,Fatal,No,No,No,No,33,41,14,11,0
2013,Southern,Fatal,No,No,Yes,No,2,2,0,0,0
2013,Southern,Fatal,No,Yes,No,No,5,5,2,0,0
2013,Southern,Fatal,No,Yes,No,Yes,1,1,0,0,0
2013,Southern,Fatal,Yes,No,No,No,9,10,5,5,0
2013,Southern,Fatal,Yes,No,No,Yes,1,1,1,0,0
2013,Southern,Fatal,Yes,Yes,No,No,2,3,2,0,0
2013,Southern,Fatal,Yes,Yes,Yes,No,1,1,1,0,0
2013,Southern,Hospitalisation,No,No,No,No,545,0,658,75,60
2013,Southern,Hospitalisation,No,No,No,Yes,20,0,22,6,4
2013,Southern,Hospitalisation,No,No,Yes,No,23,0,29,0,1
2013,Southern,Hospitalisation,No,Yes,No,No,22,0,23,4,1
2013,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2013,Southern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0
2013,Southern,Hospitalisation,Yes,No,No,No,47,0,61,6,3
2013,Southern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0
2013,Southern,Hospitalisation,,Yes,No,No,4,0,4,2,0
2013,Southern,Medical treatment,No,No,No,No,547,0,0,671,35
2013,Southern,Medical treatment,No,No,No,Yes,17,0,0,20,0
2013,Southern,Medical treatment,No,No,Yes,No,18,0,0,19,0
2013,Southern,Medical treatment,No,Yes,No,No,17,0,0,18,5
2013,Southern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2013,Southern,Medical treatment,Yes,No,No,No,25,0,0,30,0
2013,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,1
2013,Southern,Medical treatment,Yes,Yes,No,No,5,0,0,6,1
2013,Southern,Medical treatment,Yes,Yes,Yes,No,1,0,0,1,0
2013,Southern,Minor injury,No,No,No,No,136,0,0,0,154
